c,X,target,raw_N,pooled_N,match_N,reach_raw,reach_pooled,reach_pooled_match,exp_ret_match,roc_match,net_raw,net_pooled,miss_cost_raw,reach_pooled_mono,reach_pooled_match_mono,W,xpos
67,21,88,166,2492.5,19,0.9819277108433735,0.8648506248836879,0.9188206299591247,13.834605674440972,0.20648665185732795,19.40963855421687,8.79151047595569,67.0,0.8648506248836879,0.9188206299591247,32,4.5
67,22,89,166,2492.5,19,0.9156626506024096,0.858902689259638,0.8995551815340226,13.043520076941574,0.19467940413345633,14.493975903614452,9.128147680885155,67.0,0.858902689259638,0.8995551815340226,32,5.5
67,23,90,166,2492.5,19,0.9156626506024096,0.84552285520245,0.8852488578985332,12.674621303197883,0.18917345228653556,15.409638554216862,8.797405240273877,67.0,0.84552285520245,0.8852488578985332,32,6.5
67,24,91,166,2492.5,19,0.9156626506024096,0.8273527698625037,0.8708824236595335,12.276508776148114,0.1832314742708674,16.325301204819272,8.025408633569944,67.0,0.8273527698625037,0.8708824236595335,32,7.5
67,25,92,166,2492.5,19,0.9156626506024096,0.8112708667164543,0.8520076941572493,11.45792257754268,0.17101376981406985,17.240963855421683,7.4094843108394555,67.0,0.8112708667164543,0.8520076941572493,32,8.5
67,26,93,166,2492.5,19,0.9156626506024096,0.7774007448816577,0.8427506612166386,11.476797307044963,0.17129548219470095,18.15662650602409,5.172444212424199,67.0,0.7774007448816577,0.8427506612166386,32,9.5
67,27,94,166,2492.5,19,0.9036144578313253,0.7765983415386326,0.8427506612166386,12.319547968261602,0.18387385027256123,17.93975903614458,5.874419043061509,67.0,0.7765983415386326,0.8427506612166386,32,10.5
67,28,95,166,2492.5,19,0.9036144578313253,0.7746600057521686,0.8330127434479442,12.207982688146192,0.18220869683800286,18.843373493975907,6.4641154107362535,67.0,0.7746600057521686,0.8330127434479442,32,11.5
67,29,96,166,2492.5,19,0.9036144578313253,0.7727313374758614,0.8234551574897812,12.104352007694157,0.1806619702640919,19.74698795180723,7.054406330285648,67.0,0.7727313374758614,0.8234551574897812,32,12.5
67,30,97,166,2492.5,19,0.9036144578313253,0.8134264627886699,0.8063319406425586,11.37573836622965,0.16978713979447238,20.650602409638555,12.035127303890281,67.0,0.7727313374758614,0.8063319406425586,32,13.5
67,31,98,166,2492.5,19,0.8674698795180723,0.8489723142034211,0.7976274475216087,11.449417886752514,0.17088683413063452,18.012048192771086,16.455088138670643,67.0,0.7727313374758614,0.7976274475216087,32,14.5
67,32,99,166,2492.5,19,0.8674698795180723,0.8357623138049738,0.7831431079894645,10.934262510974541,0.16319794792499315,18.87951807228916,16.079770292442813,67.0,0.7727313374758614,0.7831431079894645,32,15.5
68,1,69,362,1520.6,19,1.0,0.9993532470269346,0.9849337678276695,0.005628676626179789,8.277465626734983e-05,1.0,0.9573143037776901,0.0,0.9993532470269346,0.9849337678276695,31,-15.0
68,2,70,362,1520.6,19,1.0,0.9993532470269346,0.9849337678276695,0.9905624444538492,0.014567094771380136,2.0,1.9566675508046247,0.0,0.9993532470269346,0.9849337678276695,31,-14.0
68,3,71,362,1520.6,19,1.0,0.9993532470269346,0.9849337678276695,1.9754962122815185,0.02905141488649292,3.0,2.9560207978315596,0.0,0.9993532470269346,0.9849337678276695,31,-13.0
68,4,72,362,1520.6,19,1.0,0.9993532470269346,0.9849337678276695,2.960429980109188,0.04353573500160571,4.0,3.955374044858494,0.0,0.9993532470269346,0.9849337678276695,31,-12.0
68,5,73,362,1520.6,19,1.0,0.9993532470269346,0.9849337678276695,3.9453637479368577,0.0580200551167185,5.0,4.954727291885429,0.0,0.9993532470269346,0.9849337678276695,31,-11.0
68,6,74,362,1520.6,19,1.0,0.9993532470269346,0.9849337678276695,4.9302975157645275,0.07250437523183129,6.0,5.954080538912363,0.0,0.9993532470269346,0.9849337678276695,31,-10.0
68,7,75,362,1520.6,19,1.0,0.9993532470269346,0.9849337678276695,5.915231283592197,0.08698869534694408,7.0,6.953433785939299,0.0,0.9993532470269346,0.9849337678276695,31,-9.0
68,8,76,362,1520.6,19,0.9972375690607734,0.9986955937228627,0.9849337678276695,6.900165051419866,0.10147301546205685,7.790055248618781,7.90280538185676,68.0,0.9986955937228627,0.9849337678276695,31,-8.0
68,9,77,362,1520.6,19,0.9972375690607734,0.9986955937228627,0.9849337678276695,7.885098819247537,0.11595733557716965,8.787292817679553,8.901500975579621,68.0,0.9986955937228627,0.9849337678276695,31,-7.0
68,10,78,362,1520.6,19,0.9972375690607734,0.9986955937228627,0.9849337678276695,8.870032587075205,0.13044165569228242,9.784530386740327,9.900196569302484,68.0,0.9986955937228627,0.9849337678276695,31,-6.0
68,11,79,362,1520.6,19,0.9972375690607734,0.9980488407497974,0.9849337678276695,9.854966354902874,0.14492597580739522,10.7817679558011,10.849738937072388,68.0,0.9980488407497974,0.9849337678276695,31,-5.0
68,12,80,362,1520.6,19,0.9972375690607734,0.9977309144287682,0.9849337678276695,10.839900122730544,0.159410295922508,11.779005524861875,11.821510713208658,68.0,0.9977309144287682,0.9849337678276695,31,-4.0
68,13,81,362,1520.6,19,0.9972375690607734,0.9974129881077388,0.9849337678276695,11.824833890558214,0.1738946160376208,12.776243093922648,12.792646636702866,68.0,0.9974129881077388,0.9849337678276695,31,-3.0
68,14,82,362,1520.6,19,0.9972375690607734,0.996748067916329,0.9849337678276695,12.809767658385885,0.1883789361527336,13.77348066298342,13.734427968795986,68.0,0.996748067916329,0.9849337678276695,31,-2.0
68,15,83,362,1520.6,19,0.994475138121547,0.9957652214038899,0.9849337678276695,13.794701426213555,0.2028632562678464,14.541436464088399,14.64906747668238,68.0,0.9957652214038899,0.9849337678276695,31,-1.0
68,16,84,362,1520.6,19,0.9779005524861878,0.990949091820755,0.9849337678276695,14.779635194041223,0.21734757638295915,14.143646408839775,15.24048310267022,68.0,0.990949091820755,0.9849337678276695,31,0.0
68,17,85,362,1520.6,19,0.9779005524861878,0.9880641375476434,0.9825214778450211,15.552287443395828,0.22871010946170336,15.121546961325963,15.986857834249564,68.0,0.9880641375476434,0.9825214778450211,31,1.0
68,18,86,362,1520.6,19,0.9723756906077348,0.9781048684511717,0.9775276143721698,16.092936645647303,0.23666083302422503,15.62430939226519,16.09606825060587,68.0,0.9781048684511717,0.9775276143721698,31,2.0
68,19,87,362,1520.6,19,0.9696132596685083,0.9558627430319635,0.9712429641542173,16.511299674129248,0.2428132305019007,16.35635359116022,15.099291115140193,68.0,0.9558627430319635,0.9712429641542173,31,3.0
68,20,88,362,1520.6,19,0.9668508287292817,0.9443447266015312,0.9610013119471837,16.578695670574294,0.2438043480966808,17.082872928176794,15.030708049167755,68.0,0.9443447266015312,0.9610013119471837,31,4.0
68,21,89,362,1520.6,19,0.9116022099447514,0.9305430908251915,0.938126877988912,15.511426636759918,0.22810921524646938,13.132596685082873,14.74735576136995,68.0,0.9305430908251915,0.938126877988912,31,5.0
68,22,90,362,1520.6,19,0.9088397790055248,0.9208072785143575,0.9078039696982523,13.758263151212494,0.20232739928253668,13.795580110497236,14.813344548562792,68.0,0.9208072785143575,0.9078039696982523,31,6.0
68,23,91,362,1520.6,19,0.9088397790055248,0.8981127893583702,0.8851623005628678,12.658491683947695,0.18615428946981905,14.704419889502757,13.716282551113466,68.0,0.8981127893583702,0.8851623005628678,31,7.0
68,24,92,362,1520.6,19,0.9088397790055248,0.8677135829024675,0.8625417918659277,11.522874433958275,0.16945403579350404,15.613259668508283,11.908217396201596,68.0,0.8677135829024675,0.8625417918659277,31,8.0
68,25,93,362,1520.6,19,0.9088397790055248,0.8476642407374437,0.847475559693597,11.029455330314445,0.1621978725046242,16.52209944751381,10.971490184251929,68.0,0.8476642407374437,0.847475559693597,31,9.0
68,26,94,362,1520.6,19,0.9088397790055248,0.8476642407374437,0.847475559693597,11.876930890008044,0.17466074838247123,17.430939226519335,11.819154424989373,68.0,0.8476642407374437,0.847475559693597,31,10.0
68,27,95,362,1520.6,19,0.9088397790055248,0.8463671013476444,0.847475559693597,12.72440644970164,0.18712362426031823,18.33977900552486,12.544887563085666,68.0,0.8463671013476444,0.847475559693597,31,11.0
68,28,96,362,1520.6,19,0.9088397790055248,0.8447375018621399,0.8448939862033943,13.31888780735537,0.19586599716699074,19.248618784530386,13.23674247241308,68.0,0.8447375018621399,0.8448939862033943,31,12.0
68,29,97,362,1520.6,19,0.9088397790055248,0.8459618211287616,0.8439009396680427,14.095152366733995,0.2072816524519705,20.157458563535904,14.239928374520495,68.0,0.8447375018621399,0.8439009396680427,31,13.0
68,30,98,362,1520.6,19,0.9005524861878453,0.8589102621812762,0.8351428439987121,14.106086396466855,0.2074424470068655,20.254143646408842,16.414602526783302,68.0,0.8447375018621399,0.8351428439987121,31,14.0
68,31,99,362,1520.6,19,0.9005524861878453,0.8648291817564973,0.8276094600452772,14.225157747700015,0.2091934962897061,21.15469613259669,17.882409685831774,68.0,0.8447375018621399,0.8276094600452772,31,15.0
69,1,70,173,2271.5,18,1.0,1.0,1.0,1.0,0.014492753623188406,1.0,1.0,0.0,1.0,1.0,30,-14.5
69,2,71,173,2271.5,18,1.0,1.0,1.0,2.0,0.028985507246376812,2.0,2.0,0.0,1.0,1.0,30,-13.5
69,3,72,173,2271.5,18,1.0,1.0,1.0,2.9999999999999996,0.04347826086956521,3.0,3.0,0.0,1.0,1.0,30,-12.5
69,4,73,173,2271.5,18,1.0,0.9995699384426682,1.0,4.0,0.057971014492753624,4.0,3.9673153216427846,0.0,0.9995699384426682,1.0,30,-11.5
69,5,74,173,2271.5,18,1.0,0.9995699384426682,1.0,5.0,0.07246376811594203,5.0,4.966885260085452,0.0,0.9995699384426682,1.0,30,-10.5
69,6,75,173,2271.5,18,1.0,0.9995699384426682,1.0,5.999999999999999,0.08695652173913042,6.0,5.966455198528121,0.0,0.9995699384426682,1.0,30,-9.5
69,7,76,173,2271.5,18,1.0,0.9995699384426682,1.0,7.000000000000001,0.10144927536231885,7.0,6.966025136970789,0.0,0.9995699384426682,1.0,30,-8.5
69,8,77,173,2271.5,18,1.0,0.9991347873994507,1.0,8.0,0.11594202898550725,8.0,7.932523596128937,0.0,0.9991347873994507,1.0,30,-7.5
69,9,78,173,2271.5,18,1.0,0.9991347873994507,1.0,9.000000000000002,0.13043478260869568,9.0,8.931658383528388,0.0,0.9991347873994507,1.0,30,-6.5
69,10,79,173,2271.5,18,1.0,0.9991347873994507,1.0,10.0,0.14492753623188406,10.0,9.930793170927839,0.0,0.9991347873994507,1.0,30,-5.5
69,11,80,173,2271.5,18,1.0,0.9991347873994507,1.0,11.0,0.15942028985507245,11.0,10.92992795832729,0.0,0.9991347873994507,1.0,30,-4.5
69,12,81,173,2271.5,18,1.0,0.9974145411701236,1.0,11.999999999999998,0.17391304347826084,12.0,11.786292487664358,0.0,0.9974145411701236,1.0,30,-3.5
69,13,82,173,2271.5,18,1.0,0.9961243564981284,1.0,13.0,0.18840579710144928,13.0,12.675771756915973,0.0,0.9961243564981284,1.0,30,-2.5
69,14,83,173,2271.5,18,0.9884393063583815,0.9926227902088469,1.0,14.000000000000002,0.2028985507246377,13.040462427745664,13.37692477994335,69.0,0.9926227902088469,1.0,30,-1.5
69,15,84,173,2271.5,18,0.976878612716763,0.9908821860359777,1.0,15.0,0.21739130434782608,13.057803468208093,14.222922026531489,69.0,0.9908821860359777,1.0,30,-0.5
69,16,85,173,2271.5,18,0.976878612716763,0.983950306259813,0.9907076483202287,15.18227305218013,0.2200329427852193,14.034682080924856,14.618153687205286,69.0,0.983950306259813,0.9907076483202287,30,0.5
69,17,86,173,2271.5,18,0.9710982658959537,0.9740996063282666,0.9722329136196184,14.537911695166878,0.21069437239372288,14.51445086705202,14.737362170360356,69.0,0.9740996063282666,0.9722329136196184,30,1.5
69,18,87,173,2271.5,18,0.9710982658959537,0.9400356772960577,0.9535382416011436,13.85583108813988,0.2008091462049258,15.485549132947973,12.685828581025882,69.0,0.9400356772960577,0.9535382416011436,30,2.5
69,19,88,173,2271.5,18,0.9595375722543352,0.8564103347100391,0.9300874250838512,12.72257656567878,0.18438516761853305,15.4393063583815,6.184534579239476,69.0,0.8564103347100391,0.9300874250838512,30,3.5
69,20,89,173,2271.5,18,0.3930635838150289,0.8128316118147325,0.9158739759168638,12.392368175070105,0.17959953876913196,-34.017341040462426,3.162873727310433,69.0,0.8128316118147325,0.9158739759168638,30,4.5
69,21,90,173,2271.5,18,0.3930635838150289,0.8036985293930533,0.9018254797382748,12.062572166932425,0.17481988647728153,-33.62427745664739,3.163291065153052,69.0,0.8036985293930533,0.9018254797382748,30,5.5
69,22,91,173,2271.5,18,0.3930635838150289,0.7976827570762938,0.8832957607081983,11.319733875845383,0.16405411414268672,-33.23121387283236,3.432000651454191,69.0,0.7976827570762938,0.8832957607081983,30,6.5
69,23,92,173,2271.5,18,0.3930635838150289,0.7840836507900154,0.8741133776873592,11.385797547698905,0.16501155866230297,-32.838150289017335,3.019362949051698,69.0,0.7840836507900154,0.8741133776873592,30,7.5
69,24,93,173,2271.5,18,0.3930635838150289,0.7836586787185691,0.8695221861769397,11.846703689448507,0.1716913578180943,-32.44508670520231,3.765199113411556,69.0,0.7836586787185691,0.8695221861769397,30,8.5
69,25,94,173,2271.5,18,0.3930635838150289,0.7836586787185691,0.8695221861769397,12.716225875625446,0.18429312863225283,-32.05202312138728,4.548857792130125,69.0,0.7836586787185691,0.8695221861769397,30,9.5
69,26,95,173,2271.5,18,0.3930635838150289,0.7836586787185691,0.8695221861769397,13.585748061802388,0.19689489944641142,-31.65895953757225,5.332516470848694,69.0,0.7836586787185691,0.8695221861769397,30,10.5
69,27,96,173,2271.5,18,0.3930635838150289,0.7827985556039055,0.8695221861769397,14.455270247979328,0.20949667026056998,-31.26589595375722,6.0353235767888895,69.0,0.7827985556039055,0.8695221861769397,30,11.5
69,28,97,173,2271.5,18,0.3930635838150289,0.7387421056965674,0.8573919782987793,14.199186204223986,0.205785307307594,-30.87283236994219,2.5537794472562347,69.0,0.7387421056965674,0.8573919782987793,30,12.5
69,29,98,173,2271.5,18,0.3815028901734104,0.7336080475093929,0.8551394667899522,14.91924795808291,0.2162209848997523,-31.612716763005785,2.87986988869384,69.0,0.7336080475093929,0.8551394667899522,30,13.5
69,30,99,173,2271.5,18,0.3815028901734104,0.8000751530950746,0.84726511905948,15.08030287934642,0.21855511419342638,-31.231213872832374,10.39299784521985,69.0,0.7336080475093929,0.84726511905948,30,14.5
70,1,71,494,2254.9,18,1.0,1.0,1.0,1.0,0.014285714285714285,1.0,1.0,0.0,1.0,1.0,29,-14.0
70,2,72,494,2254.9,18,1.0,1.0,1.0,2.0,0.02857142857142857,2.0,2.0,0.0,1.0,1.0,29,-13.0
70,3,73,494,2254.9,18,1.0,1.0,1.0,3.0000000000000004,0.042857142857142864,3.0,2.9999999999999996,0.0,1.0,1.0,29,-12.0
70,4,74,494,2254.9,18,1.0,0.9995619004185287,1.0,4.0,0.05714285714285714,4.0,3.9667044318081848,0.0,0.9995619004185287,1.0,29,-11.0
70,5,75,494,2254.9,18,1.0,0.9995619004185287,1.0,5.0,0.07142857142857142,5.0,4.966266332226713,0.0,0.9995619004185287,1.0,29,-10.0
70,6,76,494,2254.9,18,1.0,0.9995619004185287,1.0,6.000000000000001,0.08571428571428573,6.0,5.965828232645242,0.0,0.9995619004185287,1.0,29,-9.0
70,7,77,494,2254.9,18,1.0,0.9995619004185287,1.0,7.0,0.1,7.0,6.96539013306377,0.0,0.9995619004185287,1.0,29,-8.0
70,8,78,494,2254.9,18,1.0,0.9991291873073215,1.0,8.0,0.11428571428571428,8.0,7.932065837030546,0.0,0.9991291873073215,1.0,29,-7.0
70,9,79,494,2254.9,18,1.0,0.9991291873073215,1.0,9.0,0.12857142857142856,9.0,8.931195024337867,0.0,0.9991291873073215,1.0,29,-6.0
70,10,80,494,2254.9,18,1.0,0.9991291873073215,1.0,10.0,0.14285714285714285,10.0,9.930324211645189,0.0,0.9991291873073215,1.0,29,-5.0
70,11,81,494,2254.9,18,1.0,0.9991291873073215,1.0,11.0,0.15714285714285714,11.0,10.92945339895251,0.0,0.9991291873073215,1.0,29,-4.0
70,12,82,494,2254.9,18,0.9979757085020243,0.9973785844715243,1.0,12.000000000000002,0.17142857142857146,11.834008097165995,11.78328793735894,70.0,0.9973785844715243,1.0,29,-3.0
70,13,83,494,2254.9,18,0.9959514170040485,0.9960660812171986,1.0,13.000000000000002,0.18571428571428575,12.66396761133603,12.670859734518832,70.0,0.9960660812171986,1.0,29,-2.0
70,14,84,494,2254.9,18,0.9878542510121457,0.9925361477041965,1.0,14.0,0.2,12.979757085020243,13.369538792461094,70.0,0.9925361477041965,1.0,29,-1.0
70,15,85,494,2254.9,18,0.9878542510121457,0.989916527665809,0.9908509036144579,14.19487951807229,0.20278399311531842,13.96761133603239,14.138100120118287,70.0,0.989916527665809,0.9908509036144579,29,0.0
70,16,86,494,2254.9,18,0.9838056680161943,0.9824939716420293,0.9725150602409638,13.563027108433735,0.1937575301204819,14.60728744939271,14.488735992932947,70.0,0.9824939716420293,0.9725150602409638,29,1.0
70,17,87,494,2254.9,18,0.9838056680161943,0.9733226082725408,0.9542168674698795,12.916114457831325,0.18451592082616178,15.591093117408903,14.661955899172453,70.0,0.9733226082725408,0.9542168674698795,29,2.0
70,18,88,494,2254.9,18,0.9777327935222672,0.9389730873990709,0.9358057228915665,12.241039156626508,0.17487198795180725,16.04048582995951,12.582097886528613,70.0,0.9389730873990709,0.9358057228915665,29,3.0
70,19,89,494,2254.9,18,0.6012145748987854,0.8547376699206932,0.912820030120482,11.131231174698794,0.15901758820998277,-16.4919028340081,6.025429526116299,70.0,0.8547376699206932,0.912820030120482,29,4.0
70,20,90,494,2254.9,18,0.6012145748987854,0.8111952397966787,0.899058734939759,10.823832831325301,0.15462618330464717,-15.890688259109318,3.0053236281109084,70.0,0.8111952397966787,0.899058734939759,29,5.0
70,21,91,494,2254.9,18,0.6012145748987854,0.80210467348115,0.8854103915662651,10.512763554216868,0.1501823364888124,-15.289473684210531,3.007894769916921,70.0,0.80210467348115,0.8854103915662651,29,6.0
70,22,92,494,2254.9,18,0.6012145748987854,0.7968726153647269,0.8762989457831325,10.582718373493975,0.15118169104991394,-14.688259109311746,3.3439135579252,70.0,0.7968726153647269,0.8762989457831325,29,7.0
70,23,93,494,2254.9,18,0.6012145748987854,0.7968726153647269,0.8762989457831325,11.459017319277107,0.16370024741824438,-14.08704453441296,4.140786173289926,70.0,0.7968726153647269,0.8762989457831325,29,8.0
70,24,94,494,2254.9,18,0.6012145748987854,0.7968726153647269,0.8762989457831325,12.335316265060241,0.17621880378657487,-13.485829959514176,4.9376587886546535,70.0,0.7968726153647269,0.8762989457831325,29,9.0
70,25,95,494,2254.9,18,0.6012145748987854,0.7968726153647269,0.8762989457831325,13.211615210843375,0.18873736015490536,-12.88461538461539,5.734531404019381,70.0,0.7968726153647269,0.8762989457831325,29,10.0
70,26,96,494,2254.9,18,0.6012145748987854,0.7968726153647269,0.8762989457831325,14.087914156626505,0.2012559165232358,-12.283400809716605,6.531404019384107,70.0,0.7968726153647269,0.8762989457831325,29,11.0
